SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,45,71,South Carolina,Newberry County,11,13,2768,1351,1417
50,45,71,South Carolina,Newberry County,11,14,2442,1146,1296
50,45,71,South Carolina,Newberry County,11,15,2041,955,1086
50,45,71,South Carolina,Newberry County,11,16,1374,614,760
50,45,71,South Carolina,Newberry County,11,17,828,356,472
50,45,71,South Carolina,Newberry County,11,18,867,253,614
50,45,73,South Carolina,Oconee County,11,0,78374,38557,39817
50,45,73,South Carolina,Oconee County,11,1,3871,1974,1897
50,45,73,South Carolina,Oconee County,11,2,4327,2174,2153
50,45,73,South Carolina,Oconee County,11,3,4686,2394,2292
50,45,73,South Carolina,Oconee County,11,4,4209,2175,2034
50,45,73,South Carolina,Oconee County,11,5,4111,2159,1952
50,45,73,South Carolina,Oconee County,11,6,4951,2537,2414
50,45,73,South Carolina,Oconee County,11,7,3940,2007,1933
50,45,73,South Carolina,Oconee County,11,8,4080,1999,2081
50,45,73,South Carolina,Oconee County,11,9,4078,2031,2047
50,45,73,South Carolina,Oconee County,11,10,4829,2398,2431
50,45,73,South Carolina,Oconee County,11,11,5033,2475,2558
50,45,73,South Carolina,Oconee County,11,12,5785,2793,2992
50,45,73,South Carolina,Oconee County,11,13,6278,2978,3300
50,45,73,South Carolina,Oconee County,11,14,5812,2741,3071
50,45,73,South Carolina,Oconee County,11,15,5140,2528,2612
50,45,73,South Carolina,Oconee County,11,16,3483,1648,1835
50,45,73,South Carolina,Oconee County,11,17,2129,968,1161
50,45,73,South Carolina,Oconee County,11,18,1632,578,1054
50,45,75,South Carolina,Orangeburg County,11,0,86934,40548,46386
50,45,75,South Carolina,Orangeburg County,11,1,4816,2380,2436
50,45,75,South Carolina,Orangeburg County,11,2,5496,2729,2767
50,45,75,South Carolina,Orangeburg County,11,3,5559,2882,2677
50,45,75,South Carolina,Orangeburg County,11,4,5941,2917,3024
50,45,75,South Carolina,Orangeburg County,11,5,5956,2893,3063
50,45,75,South Carolina,Orangeburg County,11,6,5846,2795,3051
50,45,75,South Carolina,Orangeburg County,11,7,4662,2112,2550
50,45,75,South Carolina,Orangeburg County,11,8,4641,2158,2483
50,45,75,South Carolina,Orangeburg County,11,9,4220,1937,2283
50,45,75,South Carolina,Orangeburg County,11,10,4849,2200,2649
50,45,75,South Carolina,Orangeburg County,11,11,5631,2604,3027
50,45,75,South Carolina,Orangeburg County,11,12,6189,2865,3324
50,45,75,South Carolina,Orangeburg County,11,13,6014,2763,3251
50,45,75,South Carolina,Orangeburg County,11,14,5497,2448,3049
50,45,75,South Carolina,Orangeburg County,11,15,4630,2119,2511
50,45,75,South Carolina,Orangeburg County,11,16,3129,1327,1802
50,45,75,South Carolina,Orangeburg County,11,17,1969,793,1176
50,45,75,South Carolina,Orangeburg County,11,18,1889,626,1263
50,45,77,South Carolina,Pickens County,11,0,124937,62214,62723
50,45,77,South Carolina,Pickens County,11,1,6392,3227,3165
50,45,77,South Carolina,Pickens County,11,2,6235,3189,3046
50,45,77,South Carolina,Pickens County,11,3,6958,3546,3412
50,45,77,South Carolina,Pickens County,11,4,10903,5721,5182
50,45,77,South Carolina,Pickens County,11,5,15049,8056,6993
50,45,77,South Carolina,Pickens County,11,6,8526,4460,4066
50,45,77,South Carolina,Pickens County,11,7,6626,3410,3216
50,45,77,South Carolina,Pickens County,11,8,6658,3349,3309
50,45,77,South Carolina,Pickens County,11,9,6558,3221,3337
50,45,77,South Carolina,Pickens County,11,10,7261,3557,3704
50,45,77,South Carolina,Pickens County,11,11,7569,3643,3926
50,45,77,South Carolina,Pickens County,11,12,8015,3898,4117
50,45,77,South Carolina,Pickens County,11,13,7527,3651,3876
50,45,77,South Carolina,Pickens County,11,14,6437,3047,3390
50,45,77,South Carolina,Pickens County,11,15,5500,2596,2904
50,45,77,South Carolina,Pickens County,11,16,3922,1802,2120
50,45,77,South Carolina,Pickens County,11,17,2462,979,1483
50,45,77,South Carolina,Pickens County,11,18,2339,862,1477
50,45,79,South Carolina,Richland County,11,0,414576,200319,214257
50,45,79,South Carolina,Richland County,11,1,24036,12219,11817
50,45,79,South Carolina,Richland County,11,2,24197,12220,11977
50,45,79,South Carolina,Richland County,11,3,25212,12646,12566
50,45,79,South Carolina,Richland County,11,4,33958,17555,16403
50,45,79,South Carolina,Richland County,11,5,46109,24201,21908
50,45,79,South Carolina,Richland County,11,6,34012,16947,17065
50,45,79,South Carolina,Richland County,11,7,28000,13596,14404
50,45,79,South Carolina,Richland County,11,8,26810,12814,13996
50,45,79,South Carolina,Richland County,11,9,24024,11406,12618
50,45,79,South Carolina,Richland County,11,10,24344,11507,12837
50,45,79,South Carolina,Richland County,11,11,23953,11156,12797
50,45,79,South Carolina,Richland County,11,12,24572,11349,13223
50,45,79,South Carolina,Richland County,11,13,22559,10255,12304
50,45,79,South Carolina,Richland County,11,14,18788,8336,10452
50,45,79,South Carolina,Richland County,11,15,14244,6439,7805
50,45,79,South Carolina,Richland County,11,16,8811,3747,5064
50,45,79,South Carolina,Richland County,11,17,5501,2136,3365
50,45,79,South Carolina,Richland County,11,18,5446,1790,3656
50,45,81,South Carolina,Saluda County,11,0,20544,10416,10128
50,45,81,South Carolina,Saluda County,11,1,1241,656,585
50,45,81,South Carolina,Saluda County,11,2,1227,657,570
50,45,81,South Carolina,Saluda County,11,3,1272,636,636
50,45,81,South Carolina,Saluda County,11,4,1145,621,524
50,45,81,South Carolina,Saluda County,11,5,1115,627,488
50,45,81,South Carolina,Saluda County,11,6,1341,713,628
50,45,81,South Carolina,Saluda County,11,7,1172,661,511
50,45,81,South Carolina,Saluda County,11,8,1193,613,580
50,45,81,South Carolina,Saluda County,11,9,1148,590,558
50,45,81,South Carolina,Saluda County,11,10,1327,670,657
50,45,81,South Carolina,Saluda County,11,11,1343,639,704
50,45,81,South Carolina,Saluda County,11,12,1535,758,777
50,45,81,South Carolina,Saluda County,11,13,1425,725,700
50,45,81,South Carolina,Saluda County,11,14,1212,602,610
50,45,81,South Carolina,Saluda County,11,15,1045,494,551
50,45,81,South Carolina,Saluda County,11,16,821,386,435
50,45,81,South Carolina,Saluda County,11,17,496,213,283
50,45,81,South Carolina,Saluda County,11,18,486,155,331
50,45,83,South Carolina,Spartanburg County,11,0,313888,152188,161700
50,45,83,South Carolina,Spartanburg County,11,1,19007,9653,9354
50,45,83,South Carolina,Spartanburg County,11,2,20079,10116,9963
50,45,83,South Carolina,Spartanburg County,11,3,20770,10578,10192
50,45,83,South Carolina,Spartanburg County,11,4,21102,10656,10446
50,45,83,South Carolina,Spartanburg County,11,5,20103,10032,10071
50,45,83,South Carolina,Spartanburg County,11,6,23273,11421,11852
50,45,83,South Carolina,Spartanburg County,11,7,19940,9814,10126
50,45,83,South Carolina,Spartanburg County,11,8,18889,9276,9613
50,45,83,South Carolina,Spartanburg County,11,9,18426,8941,9485
50,45,83,South Carolina,Spartanburg County,11,10,20646,10130,10516
50,45,83,South Carolina,Spartanburg County,11,11,20956,10282,10674
50,45,83,South Carolina,Spartanburg County,11,12,20999,10214,10785
50,45,83,South Carolina,Spartanburg County,11,13,18886,8844,10042
50,45,83,South Carolina,Spartanburg County,11,14,16809,7673,9136
50,45,83,South Carolina,Spartanburg County,11,15,13475,6321,7154
50,45,83,South Carolina,Spartanburg County,11,16,9629,4176,5453
50,45,83,South Carolina,Spartanburg County,11,17,5837,2394,3443
50,45,83,South Carolina,Spartanburg County,11,18,5062,1667,3395
50,45,85,South Carolina,Sumter County,11,0,106512,51216,55296
50,45,85,South Carolina,Sumter County,11,1,7089,3647,3442
50,45,85,South Carolina,Sumter County,11,2,7075,3550,3525
50,45,85,South Carolina,Sumter County,11,3,7108,3526,3582
50,45,85,South Carolina,Sumter County,11,4,6757,3471,3286
50,45,85,South Carolina,Sumter County,11,5,7929,4330,3599
50,45,85,South Carolina,Sumter County,11,6,8323,4254,4069
50,45,85,South Carolina,Sumter County,11,7,6771,3314,3457
50,45,85,South Carolina,Sumter County,11,8,6366,3031,3335
50,45,85,South Carolina,Sumter County,11,9,5551,2633,2918
50,45,85,South Carolina,Sumter County,11,10,6041,2779,3262
50,45,85,South Carolina,Sumter County,11,11,6435,3013,3422
50,45,85,South Carolina,Sumter County,11,12,7009,3332,3677
50,45,85,South Carolina,Sumter County,11,13,6542,2990,3552
50,45,85,South Carolina,Sumter County,11,14,5619,2493,3126
50,45,85,South Carolina,Sumter County,11,15,4513,1965,2548
50,45,85,South Carolina,Sumter County,11,16,3232,1375,1857
50,45,85,South Carolina,Sumter County,11,17,2193,870,1323
50,45,85,South Carolina,Sumter County,11,18,1959,643,1316
50,45,87,South Carolina,Union County,11,0,27410,12987,14423
50,45,87,South Carolina,Union County,11,1,1589,787,802
50,45,87,South Carolina,Union County,11,2,1553,799,754
50,45,87,South Carolina,Union County,11,3,1624,837,787
50,45,87,South Carolina,Union County,11,4,1583,822,761
50,45,87,South Carolina,Union County,11,5,1546,794,752
50,45,87,South Carolina,Union County,11,6,1706,793,913
50,45,87,South Carolina,Union County,11,7,1356,615,741
50,45,87,South Carolina,Union County,11,8,1462,686,776
50,45,87,South Carolina,Union County,11,9,1542,736,806
50,45,87,South Carolina,Union County,11,10,1824,867,957
50,45,87,South Carolina,Union County,11,11,1955,926,1029
50,45,87,South Carolina,Union County,11,12,2024,962,1062
50,45,87,South Carolina,Union County,11,13,2092,1008,1084
50,45,87,South Carolina,Union County,11,14,1787,814,973
50,45,87,South Carolina,Union County,11,15,1528,682,846
50,45,87,South Carolina,Union County,11,16,984,424,560
50,45,87,South Carolina,Union County,11,17,630,254,376
50,45,87,South Carolina,Union County,11,18,625,181,444
50,45,89,South Carolina,Williamsburg County,11,0,30606,14492,16114
50,45,89,South Carolina,Williamsburg County,11,1,1558,747,811
50,45,89,South Carolina,Williamsburg County,11,2,1665,818,847
50,45,89,South Carolina,Williamsburg County,11,3,1916,965,951
50,45,89,South Carolina,Williamsburg County,11,4,1878,947,931
50,45,89,South Carolina,Williamsburg County,11,5,1719,863,856
50,45,89,South Carolina,Williamsburg County,11,6,2021,1074,947
50,45,89,South Carolina,Williamsburg County,11,7,1640,892,748
50,45,89,South Carolina,Williamsburg County,11,8,1683,841,842
50,45,89,South Carolina,Williamsburg County,11,9,1714,817,897
50,45,89,South Carolina,Williamsburg County,11,10,1908,877,1031
50,45,89,South Carolina,Williamsburg County,11,11,1927,892,1035
50,45,89,South Carolina,Williamsburg County,11,12,2133,977,1156
50,45,89,South Carolina,Williamsburg County,11,13,2403,1029,1374
50,45,89,South Carolina,Williamsburg County,11,14,2205,1024,1181
50,45,89,South Carolina,Williamsburg County,11,15,1700,768,932
50,45,89,South Carolina,Williamsburg County,11,16,1150,516,634
50,45,89,South Carolina,Williamsburg County,11,17,694,258,436
50,45,89,South Carolina,Williamsburg County,11,18,692,187,505
50,45,91,South Carolina,York County,11,0,274118,132238,141880
50,45,91,South Carolina,York County,11,1,16680,8518,8162
50,45,91,South Carolina,York County,11,2,18884,9598,9286
50,45,91,South Carolina,York County,11,3,19482,9931,9551
50,45,91,South Carolina,York County,11,4,18468,9071,9397
50,45,91,South Carolina,York County,11,5,15638,7687,7951
50,45,91,South Carolina,York County,11,6,16847,8028,8819
50,45,91,South Carolina,York County,11,7,17393,8262,9131
50,45,91,South Carolina,York County,11,8,19179,9179,10000
50,45,91,South Carolina,York County,11,9,18701,9091,9610
50,45,91,South Carolina,York County,11,10,20328,9822,10506
50,45,91,South Carolina,York County,11,11,18612,9048,9564
50,45,91,South Carolina,York County,11,12,18274,8833,9441
50,45,91,South Carolina,York County,11,13,16396,7824,8572
50,45,91,South Carolina,York County,11,14,13708,6265,7443
50,45,91,South Carolina,York County,11,15,10757,5026,5731
50,45,91,South Carolina,York County,11,16,7135,3211,3924
50,45,91,South Carolina,York County,11,17,4068,1647,2421
50,45,91,South Carolina,York County,11,18,3568,1197,2371
50,46,3,South Dakota,Aurora County,11,0,2801,1490,1311
50,46,3,South Dakota,Aurora County,11,1,179,99,80
50,46,3,South Dakota,Aurora County,11,2,182,105,77
50,46,3,South Dakota,Aurora County,11,3,196,106,90
50,46,3,South Dakota,Aurora County,11,4,206,124,82
50,46,3,South Dakota,Aurora County,11,5,144,78,66
50,46,3,South Dakota,Aurora County,11,6,133,69,64
50,46,3,South Dakota,Aurora County,11,7,181,99,82
50,46,3,South Dakota,Aurora County,11,8,169,103,66
50,46,3,South Dakota,Aurora County,11,9,128,69,59
50,46,3,South Dakota,Aurora County,11,10,159,74,85
50,46,3,South Dakota,Aurora County,11,11,149,78,71
50,46,3,South Dakota,Aurora County,11,12,182,99,83
50,46,3,South Dakota,Aurora County,11,13,216,110,106
50,46,3,South Dakota,Aurora County,11,14,161,77,84
50,46,3,South Dakota,Aurora County,11,15,145,78,67
50,46,3,South Dakota,Aurora County,11,16,87,42,45
50,46,3,South Dakota,Aurora County,11,17,95,44,51
50,46,3,South Dakota,Aurora County,11,18,89,36,53
50,46,5,South Dakota,Beadle County,11,0,18883,9619,9264
50,46,5,South Dakota,Beadle County,11,1,1659,778,881
50,46,5,South Dakota,Beadle County,11,2,1423,747,676
50,46,5,South Dakota,Beadle County,11,3,1285,692,593
50,46,5,South Dakota,Beadle County,11,4,1241,738,503
50,46,5,South Dakota,Beadle County,11,5,1035,544,491
50,46,5,South Dakota,Beadle County,11,6,1090,574,516
50,46,5,South Dakota,Beadle County,11,7,1204,646,558
50,46,5,South Dakota,Beadle County,11,8,1147,616,531
50,46,5,South Dakota,Beadle County,11,9,1008,545,463
50,46,5,South Dakota,Beadle County,11,10,985,447,538
50,46,5,South Dakota,Beadle County,11,11,1019,527,492
50,46,5,South Dakota,Beadle County,11,12,1362,673,689
50,46,5,South Dakota,Beadle County,11,13,1216,614,602
50,46,5,South Dakota,Beadle County,11,14,1010,543,467
50,46,5,South Dakota,Beadle County,11,15,689,344,345
50,46,5,South Dakota,Beadle County,11,16,528,239,289
50,46,5,South Dakota,Beadle County,11,17,430,184,246
50,46,5,South Dakota,Beadle County,11,18,552,168,384
50,46,7,South Dakota,Bennett County,11,0,3468,1695,1773
50,46,7,South Dakota,Bennett County,11,1,336,174,162
50,46,7,South Dakota,Bennett County,11,2,358,169,189
50,46,7,South Dakota,Bennett County,11,3,316,163,153
50,46,7,South Dakota,Bennett County,11,4,262,131,131
50,46,7,South Dakota,Bennett County,11,5,249,122,127
50,46,7,South Dakota,Bennett County,11,6,217,100,117
50,46,7,South Dakota,Bennett County,11,7,228,104,124
50,46,7,South Dakota,Bennett County,11,8,177,81,96
50,46,7,South Dakota,Bennett County,11,9,142,74,68
50,46,7,South Dakota,Bennett County,11,10,167,79,88
50,46,7,South Dakota,Bennett County,11,11,196,93,103
50,46,7,South Dakota,Bennett County,11,12,220,124,96
50,46,7,South Dakota,Bennett County,11,13,167,80,87
50,46,7,South Dakota,Bennett County,11,14,146,62,84
50,46,7,South Dakota,Bennett County,11,15,90,44,46
50,46,7,South Dakota,Bennett County,11,16,61,25,36
50,46,7,South Dakota,Bennett County,11,17,85,41,44
50,46,7,South Dakota,Bennett County,11,18,51,29,22
50,46,9,South Dakota,Bon Homme County,11,0,6980,4131,2849
50,46,9,South Dakota,Bon Homme County,11,1,370,192,178
50,46,9,South Dakota,Bon Homme County,11,2,369,195,174
50,46,9,South Dakota,Bon Homme County,11,3,407,187,220
50,46,9,South Dakota,Bon Homme County,11,4,410,247,163
50,46,9,South Dakota,Bon Homme County,11,5,460,332,128
50,46,9,South Dakota,Bon Homme County,11,6,473,358,115
50,46,9,South Dakota,Bon Homme County,11,7,454,309,145
50,46,9,South Dakota,Bon Homme County,11,8,455,326,129
50,46,9,South Dakota,Bon Homme County,11,9,395,276,119
50,46,9,South Dakota,Bon Homme County,11,10,402,267,135
50,46,9,South Dakota,Bon Homme County,11,11,421,247,174
50,46,9,South Dakota,Bon Homme County,11,12,487,280,207
50,46,9,South Dakota,Bon Homme County,11,13,455,257,198
50,46,9,South Dakota,Bon Homme County,11,14,401,203,198
50,46,9,South Dakota,Bon Homme County,11,15,302,155,147
50,46,9,South Dakota,Bon Homme County,11,16,226,111,115
50,46,9,South Dakota,Bon Homme County,11,17,190,84,106
50,46,9,South Dakota,Bon Homme County,11,18,303,105,198
50,46,11,South Dakota,Brookings County,11,0,35232,18287,16945
50,46,11,South Dakota,Brookings County,11,1,2237,1224,1013
50,46,11,South Dakota,Brookings County,11,2,1936,1004,932
50,46,11,South Dakota,Brookings County,11,3,1948,986,962
50,46,11,South Dakota,Brookings County,11,4,3889,1946,1943
50,46,11,South Dakota,Brookings County,11,5,6228,3291,2937
50,46,11,South Dakota,Brookings County,11,6,2687,1579,1108
50,46,11,South Dakota,Brookings County,11,7,2130,1137,993
50,46,11,South Dakota,Brookings County,11,8,1982,1044,938
50,46,11,South Dakota,Brookings County,11,9,1582,849,733
50,46,11,South Dakota,Brookings County,11,10,1537,777,760
50,46,11,South Dakota,Brookings County,11,11,1514,793,721
50,46,11,South Dakota,Brookings County,11,12,1654,841,813
50,46,11,South Dakota,Brookings County,11,13,1713,878,835
50,46,11,South Dakota,Brookings County,11,14,1429,699,730
50,46,11,South Dakota,Brookings County,11,15,973,472,501
50,46,11,South Dakota,Brookings County,11,16,700,329,371
50,46,11,South Dakota,Brookings County,11,17,515,238,277
50,46,11,South Dakota,Brookings County,11,18,578,200,378
50,46,13,South Dakota,Brown County,11,0,39316,19322,19994
50,46,13,South Dakota,Brown County,11,1,2659,1350,1309
50,46,13,South Dakota,Brown County,11,2,2613,1305,1308
50,46,13,South Dakota,Brown County,11,3,2691,1342,1349
50,46,13,South Dakota,Brown County,11,4,2533,1214,1319
50,46,13,South Dakota,Brown County,11,5,2613,1246,1367
50,46,13,South Dakota,Brown County,11,6,2702,1364,1338
50,46,13,South Dakota,Brown County,11,7,2669,1458,1211
50,46,13,South Dakota,Brown County,11,8,2564,1334,1230
50,46,13,South Dakota,Brown County,11,9,2010,1026,984
50,46,13,South Dakota,Brown County,11,10,2173,1126,1047
50,46,13,South Dakota,Brown County,11,11,2160,1103,1057
50,46,13,South Dakota,Brown County,11,12,2710,1316,1394
50,46,13,South Dakota,Brown County,11,13,2472,1227,1245
50,46,13,South Dakota,Brown County,11,14,2101,988,1113
50,46,13,South Dakota,Brown County,11,15,1519,735,784
50,46,13,South Dakota,Brown County,11,16,1083,456,627
50,46,13,South Dakota,Brown County,11,17,901,364,537
50,46,13,South Dakota,Brown County,11,18,1143,368,775
50,46,15,South Dakota,Brule County,11,0,5229,2612,2617
50,46,15,South Dakota,Brule County,11,1,346,187,159
50,46,15,South Dakota,Brule County,11,2,382,184,198
50,46,15,South Dakota,Brule County,11,3,409,213,196
50,46,15,South Dakota,Brule County,11,4,355,184,171
50,46,15,South Dakota,Brule County,11,5,263,140,123
50,46,15,South Dakota,Brule County,11,6,257,138,119
50,46,15,South Dakota,Brule County,11,7,259,130,129
50,46,15,South Dakota,Brule County,11,8,310,155,155
50,46,15,South Dakota,Brule County,11,9,264,127,137
50,46,15,South Dakota,Brule County,11,10,278,129,149
50,46,15,South Dakota,Brule County,11,11,328,168,160
50,46,15,South Dakota,Brule County,11,12,387,191,196
50,46,15,South Dakota,Brule County,11,13,399,206,193
50,46,15,South Dakota,Brule County,11,14,339,187,152
50,46,15,South Dakota,Brule County,11,15,174,87,87
50,46,15,South Dakota,Brule County,11,16,171,70,101
50,46,15,South Dakota,Brule County,11,17,130,56,74
50,46,15,South Dakota,Brule County,11,18,178,60,118
50,46,17,South Dakota,Buffalo County,11,0,2036,1012,1024
50,46,17,South Dakota,Buffalo County,11,1,248,128,120
50,46,17,South Dakota,Buffalo County,11,2,214,121,93
50,46,17,South Dakota,Buffalo County,11,3,219,93,126
50,46,17,South Dakota,Buffalo County,11,4,175,85,90
50,46,17,South Dakota,Buffalo County,11,5,133,74,59
50,46,17,South Dakota,Buffalo County,11,6,158,79,79
50,46,17,South Dakota,Buffalo County,11,7,120,53,67
50,46,17,South Dakota,Buffalo County,11,8,122,64,58
50,46,17,South Dakota,Buffalo County,11,9,120,63,57
50,46,17,South Dakota,Buffalo County,11,10,93,50,43
50,46,17,South Dakota,Buffalo County,11,11,88,45,43
50,46,17,South Dakota,Buffalo County,11,12,79,35,44
50,46,17,South Dakota,Buffalo County,11,13,107,56,51
50,46,17,South Dakota,Buffalo County,11,14,50,18,32
50,46,17,South Dakota,Buffalo County,11,15,50,22,28
50,46,17,South Dakota,Buffalo County,11,16,29,10,19
50,46,17,South Dakota,Buffalo County,11,17,18,11,7
50,46,17,South Dakota,Buffalo County,11,18,13,5,8
50,46,19,South Dakota,Butte County,11,0,10222,5176,5046
50,46,19,South Dakota,Butte County,11,1,653,341,312
50,46,19,South Dakota,Butte County,11,2,673,343,330
50,46,19,South Dakota,Butte County,11,3,715,391,324
50,46,19,South Dakota,Butte County,11,4,647,327,320
50,46,19,South Dakota,Butte County,11,5,457,243,214
50,46,19,South Dakota,Butte County,11,6,608,314,294
50,46,19,South Dakota,Butte County,11,7,574,284,290
50,46,19,South Dakota,Butte County,11,8,630,312,318
50,46,19,South Dakota,Butte County,11,9,494,266,228
50,46,19,South Dakota,Butte County,11,10,529,256,273
50,46,19,South Dakota,Butte County,11,11,602,301,301
50,46,19,South Dakota,Butte County,11,12,785,384,401
50,46,19,South Dakota,Butte County,11,13,807,408,399
50,46,19,South Dakota,Butte County,11,14,690,362,328
50,46,19,South Dakota,Butte County,11,15,545,282,263
50,46,19,South Dakota,Butte County,11,16,360,178,182
50,46,19,South Dakota,Butte County,11,17,218,97,121
50,46,19,South Dakota,Butte County,11,18,235,87,148
50,46,21,South Dakota,Campbell County,11,0,1377,716,661
50,46,21,South Dakota,Campbell County,11,1,59,36,23
50,46,21,South Dakota,Campbell County,11,2,63,37,26
50,46,21,South Dakota,Campbell County,11,3,53,20,33
50,46,21,South Dakota,Campbell County,11,4,71,33,38
50,46,21,South Dakota,Campbell County,11,5,62,36,26
50,46,21,South Dakota,Campbell County,11,6,47,26,21
50,46,21,South Dakota,Campbell County,11,7,61,31,30
50,46,21,South Dakota,Campbell County,11,8,61,30,31
50,46,21,South Dakota,Campbell County,11,9,55,28,27
50,46,21,South Dakota,Campbell County,11,10,54,27,27
50,46,21,South Dakota,Campbell County,11,11,104,56,48
50,46,21,South Dakota,Campbell County,11,12,154,87,67
50,46,21,South Dakota,Campbell County,11,13,143,77,66
50,46,21,South Dakota,Campbell County,11,14,87,50,37
50,46,21,South Dakota,Campbell County,11,15,85,39,46
50,46,21,South Dakota,Campbell County,11,16,73,39,34
50,46,21,South Dakota,Campbell County,11,17,77,36,41
50,46,21,South Dakota,Campbell County,11,18,68,28,40
50,46,23,South Dakota,Charles Mix County,11,0,9338,4667,4671
50,46,23,South Dakota,Charles Mix County,11,1,826,433,393
50,46,23,South Dakota,Charles Mix County,11,2,822,437,385
50,46,23,South Dakota,Charles Mix County,11,3,732,362,370
50,46,23,South Dakota,Charles Mix County,11,4,625,321,304
50,46,23,South Dakota,Charles Mix County,11,5,554,260,294
50,46,23,South Dakota,Charles Mix County,11,6,476,248,228
50,46,23,South Dakota,Charles Mix County,11,7,486,234,252
50,46,23,South Dakota,Charles Mix County,11,8,476,258,218
50,46,23,South Dakota,Charles Mix County,11,9,439,202,237
50,46,23,South Dakota,Charles Mix County,11,10,465,246,219
50,46,23,South Dakota,Charles Mix County,11,11,497,245,252
50,46,23,South Dakota,Charles Mix County,11,12,633,319,314
50,46,23,South Dakota,Charles Mix County,11,13,592,304,288
50,46,23,South Dakota,Charles Mix County,11,14,480,245,235
50,46,23,South Dakota,Charles Mix County,11,15,367,171,196
50,46,23,South Dakota,Charles Mix County,11,16,333,166,167
50,46,23,South Dakota,Charles Mix County,11,17,239,108,131
50,46,23,South Dakota,Charles Mix County,11,18,296,108,188
50,46,25,South Dakota,Clark County,11,0,3739,1925,1814
50,46,25,South Dakota,Clark County,11,1,392,198,194
50,46,25,South Dakota,Clark County,11,2,259,127,132
50,46,25,South Dakota,Clark County,11,3,219,127,92
50,46,25,South Dakota,Clark County,11,4,167,82,85
50,46,25,South Dakota,Clark County,11,5,210,127,83
50,46,25,South Dakota,Clark County,11,6,228,115,113
50,46,25,South Dakota,Clark County,11,7,205,108,97
50,46,25,South Dakota,Clark County,11,8,190,106,84
50,46,25,South Dakota,Clark County,11,9,162,99,63
50,46,25,South Dakota,Clark County,11,10,161,82,79
50,46,25,South Dakota,Clark County,11,11,197,94,103
50,46,25,South Dakota,Clark County,11,12,276,143,133
50,46,25,South Dakota,Clark County,11,13,282,159,123
50,46,25,South Dakota,Clark County,11,14,269,140,129
50,46,25,South Dakota,Clark County,11,15,172,84,88
50,46,25,South Dakota,Clark County,11,16,141,72,69
50,46,25,South Dakota,Clark County,11,17,94,35,59
50,46,25,South Dakota,Clark County,11,18,115,27,88
50,46,27,South Dakota,Clay County,11,0,14041,7027,7014
50,46,27,South Dakota,Clay County,11,1,742,388,354
50,46,27,South Dakota,Clay County,11,2,678,357,321
50,46,27,South Dakota,Clay County,11,3,649,340,309
50,46,27,South Dakota,Clay County,11,4,1644,729,915
50,46,27,South Dakota,Clay County,11,5,3212,1593,1619
50,46,27,South Dakota,Clay County,11,6,1057,611,446
50,46,27,South Dakota,Clay County,11,7,691,379,312
50,46,27,South Dakota,Clay County,11,8,661,338,323
50,46,27,South Dakota,Clay County,11,9,568,286,282
50,46,27,South Dakota,Clay County,11,10,560,296,264
50,46,27,South Dakota,Clay County,11,11,594,275,319
50,46,27,South Dakota,Clay County,11,12,620,292,328
50,46,27,South Dakota,Clay County,11,13,648,329,319
50,46,27,South Dakota,Clay County,11,14,626,319,307
50,46,27,South Dakota,Clay County,11,15,385,212,173
50,46,27,South Dakota,Clay County,11,16,287,145,142
50,46,27,South Dakota,Clay County,11,17,199,81,118
50,46,27,South Dakota,Clay County,11,18,220,57,163
50,46,29,South Dakota,Codington County,11,0,28015,14081,13934
50,46,29,South Dakota,Codington County,11,1,1760,905,855
50,46,29,South Dakota,Codington County,11,2,1875,967,908
50,46,29,South Dakota,Codington County,11,3,2040,1021,1019
50,46,29,South Dakota,Codington County,11,4,1658,897,761
50,46,29,South Dakota,Codington County,11,5,1593,816,777
50,46,29,South Dakota,Codington County,11,6,1815,978,837
50,46,29,South Dakota,Codington County,11,7,1695,868,827
50,46,29,South Dakota,Codington County,11,8,1773,887,886
50,46,29,South Dakota,Codington County,11,9,1583,832,751
50,46,29,South Dakota,Codington County,11,10,1610,831,779
50,46,29,South Dakota,Codington County,11,11,1728,888,840
50,46,29,South Dakota,Codington County,11,12,1996,949,1047
50,46,29,South Dakota,Codington County,11,13,1940,979,961
50,46,29,South Dakota,Codington County,11,14,1514,779,735
50,46,29,South Dakota,Codington County,11,15,1136,546,590
50,46,29,South Dakota,Codington County,11,16,840,384,456
50,46,29,South Dakota,Codington County,11,17,669,257,412
50,46,29,South Dakota,Codington County,11,18,790,297,493
50,46,31,South Dakota,Corson County,11,0,4165,2089,2076
50,46,31,South Dakota,Corson County,11,1,429,193,236
50,46,31,South Dakota,Corson County,11,2,419,202,217
50,46,31,South Dakota,Corson County,11,3,450,235,215
50,46,31,South Dakota,Corson County,11,4,355,176,179
50,46,31,South Dakota,Corson County,11,5,219,105,114
50,46,31,South Dakota,Corson County,11,6,278,148,130
50,46,31,South Dakota,Corson County,11,7,231,123,108
50,46,31,South Dakota,Corson County,11,8,216,101,115
50,46,31,South Dakota,Corson County,11,9,215,106,109
50,46,31,South Dakota,Corson County,11,10,168,105,63
50,46,31,South Dakota,Corson County,11,11,233,127,106
50,46,31,South Dakota,Corson County,11,12,250,126,124
50,46,31,South Dakota,Corson County,11,13,231,117,114
