lat,lng,fips
46.08766,-98.57876,38021
48.86465,-103.31428,38023
47.26782,-102.19439,38025
47.67331,-99.07126,38027
46.59184,-100.08073,38029
47.44198,-99.06889,38031
47.08326,-103.92808,38033
47.8712,-97.14104,38035
46.29984,-101.55514,38037
47.2319,-97.93134,38039
46.39385,-102.28252,38041
46.84848,-99.75151,38043
46.6553,-97.99854,38045
46.2693,-99.1672,38047
47.8723,-100.22954,38049
46.0347,-99.30717,38051
47.43419,-103.34243,38053
47.57373,-101.19517,38055
47.25857,-101.77837,38057
46.68173,-101.54685,38059
47.99292,-102.57574,38061
47.70513,-97.99945,38063
47.1292,-101.1501,38065
48.88188,-97.43448,38067
48.25643,-100.04449,38069
48.13153,-98.87382,38071
46.63344,-97.61152,38073
48.47179,-101.22972,38075
46.44503,-96.72069,38077
48.82805,-99.77376,38079
46.06132,-97.3628,38081
47.51462,-100.26123,38083
46.33616,-100.63638,38085
46.50429,-103.33089,38087
46.9159,-102.83435,38089
47.32651,-97.72648,38091
46.88251,-98.76401,38093
48.61859,-99.38179,38095
47.32767,-97.24655,38097
48.24551,-97.11366,38099
48.1426,-101.3213,38101
47.77527,-99.85,38103
48.62397,-102.94595,38105
38.70559,-83.61289,39001
40.77558,-84.03697,39003
40.87292,-82.31686,39005
41.62142,-80.58599,39007
39.31358,-82.08214,39009
40.6241,-84.26031,39011
39.98803,-81.1741,39013
38.69055,-83.74128,39015
39.42958,-84.50247,39017
40.68949,-81.02581,39019
40.17253,-83.64152,39021
39.99946,-83.62197,39023
39.01712,-84.20428,39025
39.39718,-83.98501,39027
40.67851,-80.58321,39029
40.39331,-81.97257,39031
40.81746,-82.97252,39033
41.36865,-81.86317,39035
40.21593,-84.65781,39037
41.30271,-84.35806,39039
40.41034,-82.97538,39041
41.60341,-82.70291,39043
39.89864,-82.54119,39045
39.64231,-83.42115,39047
40.06333,-83.1739,39049
41.53029,-84.29884,39051
38.92975,-82.27709,39053
41.44167,-81.14742,39055
39.71154,-84.02205,39057
39.9192,-81.51756,39059
39.13917,-84.71229,39061
41.1056,-83.53412,39063
40.63931,-83.61507,39065
40.25609,-81.02123,39067
41.2179,-83.91492,39069
39.35024,-83.38582,39071
39.50205,-82.24237,39073
40.45874,-82.14575,39075
41.24085,-82.48013,39077
39.1106,-82.60773,39079
40.4703,-80.95207,39081
40.2862,-82.27703,39083
41.74619,-81.2836,39085
38.47362,-82.45037,39087
40.08865,-82.61363,39089
40.21996,-83.57248,39091
41.36494,-82.26177,39093
41.627,-83.32311,39095
40.09512,-83.45856,39097
41.02261,-80.94516,39099
40.59971,-83.12958,39101
41.24341,-81.82949,39103
39.06483,-82.2523,39105
40.35312,-84.64248,39107
40.06026,-84.08026,39109
39.83676,-81.00995,39111
39.84262,-84.42149,39113
39.4921,-81.89469,39115
40.48322,-82.87768,39117
39.96007,-81.99398,39119
39.84213,-81.57748,39121
41.57185,-83.36346,39123
41.18985,-84.73113,39125
39.89642,-82.39758,39127
39.72571,-82.93544,39129
39.03318,-82.85137,39131
41.0268,-81.17929,39133
39.58696,-84.78787,39135
41.00316,-84.30094,39137
40.59884,-82.53167,39139
39.46466,-82.74564,39141
41.27786,-83.24939,39143
38.64968,-82.81291,39145
41.04566,-83.41945,39147
40.40228,-84.20383,39149
40.91935,-81.13021,39151
41.31494,-81.49827,39153
41.38663,-80.85424,39155
40.27481,-81.58243,39157
40.35234,-83.26227,39159
40.92657,-84.73286,39161
39.37557,-82.49937,39163
39.5356,-84.30298,39165
39.31734,-81.61891,39167
40.95265,-81.99853,39169
41.6725,-84.45726,39171
41.40998,-83.65457,39173
40.95416,-83.3808,39175
36.03116,-94.81928,40001
36.49979,-98.51721,40003
34.33515,-96.06889,40005
36.88694,-100.14299,40007
35.20292,-99.45348,40009
35.64158,-98.3756,40011
34.00002,-96.53768,40013
35.05783,-98.2382,40015
35.58109,-98.14626,40017
34.20309,-97.11484,40019
35.68398,-94.9071,40021
34.01586,-95.85235,40023
36.74597,-102.57362,40025
35.20599,-97.44355,40027
34.61206,-96.36847,40029
34.56071,-98.28815,40031
34.19635,-98.53357,40033
36.67738,-95.22876,40035
35.81448,-96.36494,40037
35.4877,-98.55685,40039
36.63942,-94.9423,40041
35.94782,-98.73351,40043
36.03793,-99.67435,40045
36.42773,-97.78619,40047
34.83152,-97.59585,40049
34.94937,-97.731,40051
36.94519,-98.0798,40053
34.98709,-99.40795,40055
34.69502,-99.76509,40057
36.85225,-99.55373,40059
35.2832,-95.15524,40061
34.88727,-96.25216,40063
34.64013,-99.31565,40065
34.1307,-97.63459,40067
34.25701,-96.41945,40069
36.70063,-97.1462,40071
35.79897,-97.68712,40073
35.0428,-98.8766,40075
34.97379,-95.06677,40077
34.71847,-94.98834,40079
35.71287,-96.76233,40081
35.97277,-97.24017,40083
33.90519,-97.36687,40085
35.10621,-97.67844,40087
34.38784,-94.91665,40089
35.44994,-95.52887,40091
36.22231,-98.17033,40093
33.94554,-96.75691,40095
36.43707,-95.27256,40097
34.47363,-97.17403,40099
35.72182,-95.46534,40101
36.34882,-97.00648,40103
36.79882,-95.58709,40105
35.51737,-96.47045,40107
35.66892,-97.49715,40109
35.85507,-96.01412,40111
36.49725,-96.07976,40113
36.93395,-94.87975,40115
36.24511,-96.4191,40117
35.95802,-96.74985,40119
35.17235,-95.64189,40121
34.78899,-96.71076,40123
35.31628,-96.96875,40125
34.65772,-95.09373,40127
35.62464,-99.68449,40129
36.18231,-95.70744,40131
35.14386,-96.66496,40133
35.57731,-95.09361,40135
34.6457,-97.91351,40137
36.73542,-101.02061,40139
34.24724,-99.02039,40141
35.92455,-95.87249,40143
36.06001,-95.67514,40145
36.72744,-96.06583,40147
35.34249,-98.66219,40149
36.84324,-98.77287,40151
36.47878,-99.43646,40153
44.82653,-117.76252,41001
44.61593,-123.60117,41003
45.25115,-122.46006,41005
45.79203,-123.95464,41007
46.05877,-123.2688,41009
43.07425,-124.35919,41011
44.13755,-119.87398,41013
42.62136,-124.01399,41015
44.01483,-121.33107,41017
42.79896,-123.14787,41019
45.55943,-120.21621,41021
44.71379,-118.64698,41023
42.18621,-118.47568,41025
45.58411,-122.01828,41027
42.28178,-122.90541,41029
44.72286,-120.63173,41031
42.66677,-123.39219,41033
42.44882,-122.07471,41035
42.20629,-119.78389,41037
44.06826,-123.08181,41039
44.35568,-123.62686,41041
44.65193,-123.13328,41043
43.62893,-117.09006,41045
45.23708,-122.79897,41047
45.77478,-119.87009,41049
45.51018,-122.21108,41051
45.00899,-123.1081,41053
45.28737,-120.80847,41055
45.55438,-123.8808,41057
45.6682,-118.81572,41059
45.33993,-117.75625,41061
45.70681,-117.22862,41063
44.92441,-120.65,41065
45.49099,-122.80354,41067
44.63859,-120.11651,41069
45.09042,-123.21733,41071
39.89061,-76.9803,42001
40.63368,-79.87675,42003
40.5938,-79.5563,42005
40.5921,-80.31976,42007
40.19913,-78.63502,42009
40.4491,-75.54912,42011
40.55564,-78.37019,42013
41.86377,-76.78243,42015
40.56687,-75.24352,42017
40.9095,-79.9438,42019
40.64535,-78.82311,42021
41.35632,-78.19168,42023
40.80222,-75.66405,42025
40.81181,-78.24366,42027
40.06116,-75.39987,42029
40.95792,-79.63702,42031
40.81462,-78.79247,42033
41.15516,-77.70409,42035
41.27606,-76.36933,42037
41.50609,-80.3849,42039
40.13084,-77.11823,42041
40.60286,-76.80968,42043
39.97384,-75.36077,42045
41.35536,-78.36768,42047
41.8811,-80.40485,42049
39.90108,-79.74724,42051
41.33652,-79.18484,42053
39.96108,-77.65615,42055
39.95172,-78.20809,42057
39.79273,-80.48224,42059
40.5674,-78.10766,42061
40.50095,-79.43851,42063
41.00813,-78.96225,42065
40.41635,-77.57482,42067
41.50042,-75.52959,42069
40.16633,-76.60865,42071
40.98532,-80.28715,42073
40.36398,-76.5649,42075
40.47124,-75.64643,42077
40.94886,-75.95624,42079
41.33758,-76.90225,42081
41.70345,-78.92856,42083
41.28153,-80.42506,42085
40.50755,-77.83922,42087
40.89122,-75.49311,42089
40.35423,-75.43661,42091
40.98871,-76.63927,42093
40.85301,-75.17174,42095
40.64333,-76.88259,42097
40.28559,-77.54374,42099
39.95289,-75.16548,42101
41.15195,-75.00305,42103
41.5841,-78.03708,42105
40.69363,-76.2552,42107
40.58877,-77.00341,42109
39.74752,-79.34539,42111
41.42874,-76.56675,42113
41.64818,-75.58952,42115
41.73083,-77.32717,42117
41.11205,-77.03146,42119
41.45555,-79.63531,42121
41.93214,-79.30324,42123
40.3452,-80.38118,42125
41.593,-75.10268,42127
40.15882,-79.81218,42129
41.58581,-75.79095,42131
40.0901,-77.02256,42133
41.74438,-71.31461,44001
41.69086,-71.61976,44003
41.51497,-71.3771,44005
41.95195,-71.45534,44007
41.43188,-71.77236,44009
34.17875,-82.42871,45001
33.80842,-81.59563,45003
32.99533,-81.37633,45005
34.50704,-82.60538,45007
33.24055,-81.01544,45009
33.22683,-81.44135,45011
32.37718,-80.69521,45013
32.93013,-80.0027,45015
33.58113,-80.6535,45017
32.77869,-79.93494,45019
34.98192,-81.59387,45021
34.54461,-81.13436,45023
34.46022,-80.24829,45025
33.78349,-80.17252,45027
33.0377,-80.94174,45029
34.18619,-80.09627,45031
34.41899,-79.37303,45033
32.93365,-80.10256,45035
33.81939,-81.99726,45037
34.43968,-81.337,45039
33.9537,-79.93237,45041
33.37712,-79.32901,45043
34.84775,-82.4027,45045
34.13463,-82.15216,45047
32.9376,-81.14186,45049
33.97729,-79.11497,45051
32.58262,-80.93074,45053
34.43983,-80.37879,45055
34.56391,-80.73586,45057
34.47226,-81.84267,45059
34.21605,-80.27023,45061
33.87029,-81.55055,45063
33.64381,-82.11184,45065
34.01865,-79.35981,45067
34.62635,-79.70984,45069
34.18558,-81.86437,45071
34.51182,-83.00058,45073
33.34525,-80.64534,45075
34.74024,-82.79866,45077
34.20244,-80.99572,45079
34.04454,-81.77281,45081
34.93484,-82.01161,45083
34.05932,-80.43427,45085
34.60413,-81.43241,45087
33.60516,-79.99465,45089
34.8209,-80.91536,45091
43.89805,-98.17521,46003
44.63068,-97.97403,46005
43.1789,-101.6976,46007
43.12564,-97.75782,46009
44.2965,-96.67695,46011
45.47648,-98.52751,46013
43.75604,-99.29632,46015
44.11594,-99.41254,46017
44.9518,-103.88836,46019
45.83662,-100.03958,46021
42.97949,-98.15395,46023
45.07846,-97.66128,46025
43.07769,-96.79149,46027
44.9379,-97.09465,46029
45.74916,-101.07489,46031
43.71951,-103.6317,46033
43.71377,-98.04725,46035
45.288,-97.80865,46037
44.54863,-96.52265,46039
44.95166,-100.99524,46041
43.31032,-98.3658,46043
45.45234,-99.67794,46045
43.46359,-102.93334,46047
45.17659,-98.91269,46049
45.30016,-96.52617,46051
43.12625,-98.98067,46053
44.27155,-101.19562,46055
44.59541,-97.45309,46057
44.49158,-99.07086,46059
43.65292,-97.76171,46061
45.8385,-103.02244,46063
44.52935,-100.30251,46065
43.33754,-97.48028,46067
44.57385,-99.45347,46069
43.80982,-101.20697,46071
44.20045,-98.37634,46073
43.97069,-100.49107,46075
44.22943,-97.33507,46077
43.89298,-96.96181,46079
44.24611,-103.65397,46081
43.28311,-96.62,46083
43.81175,-99.41645,46085
43.59566,-97.27314,46087
45.79145,-99.59805,46089
45.61755,-97.38428,46091
44.9926,-102.20972,46093
43.43961,-101.19703,46095
44.14585,-97.71384,46097
43.73544,-96.75995,46099
44.01208,-96.82924,46101
44.14154,-103.20508,46103
45.38238,-102.54873,46105
45.05455,-100.14458,46107
45.86237,-97.13702,46109
44.05028,-97.98514,46111
43.1085,-102.20056,46113
45.01656,-98.5383,46115
44.38994,-100.61773,46117
44.84487,-100.16446,46119
43.2434,-100.6321,46121
43.19154,-99.76539,46123
43.11301,-96.95273,46125
42.98447,-96.63973,46127
45.28685,-100.14134,46129
42.87454,-97.18348,46135
44.66411,-101.54094,46137
36.22893,-84.01005,47001
35.62659,-86.40263,47003
36.24504,-88.03583,47005
35.6317,-85.22661,47007
35.79417,-83.9846,47009
35.26388,-84.78006,47011
36.26643,-84.26995,47013
35.95745,-86.10025,47015
36.12284,-88.52912,47017
36.37734,-82.13641,47019
36.28415,-87.07721,47021
35.41912,-88.42645,47023
36.55424,-83.96049,47025
36.55796,-85.48547,47027
36.09016,-83.13207,47029
35.63865,-86.19706,47031
35.81094,-89.15658,47033
35.95367,-84.82059,47035
36.04709,-86.63244,47037
35.4364,-88.10557,47039
36.07386,-86.00151,47041
36.04187,-87.2645,47043
36.15949,-89.42706,47045
35.1831,-89.63486,47047
36.39559,-84.72439,47049
35.09863,-86.18923,47051
36.20283,-89.04851,47053
35.0482,-86.82587,47055
36.32525,-83.33404,47057
36.2265,-82.74758,47059
35.41971,-85.79525,47061
36.17601,-83.26504,47063
35.01324,-85.01622,47065
36.5719,-83.06489,47067
35.24682,-88.99497,47069
35.05788,-88.28787,47071
36.52905,-82.72988,47073
35.60824,-89.27013,47075
35.67783,-88.21651,47077
36.44512,-88.16463,47079
35.9487,-87.30774,47081
36.28313,-87.65523,47083
35.92275,-87.76786,47085
36.23209,-85.66285,47087
35.99875,-83.39826,47089
36.32921,-81.97851,47091
36.13176,-83.80706,47093
36.32806,-89.47443,47095
35.79606,-89.39376,47097
35.33546,-87.26637,47099
35.5311,-87.55161,47101
35.02721,-86.36667,47103
35.6754,-84.18028,47105
35.4407,-84.64319,47107
35.25849,-88.39883,47109
36.54396,-86.00238,47111
35.58601,-88.85286,47113
35.0317,-85.52315,47115
35.39228,-86.7098,47117
35.62902,-87.02062,47119
35.49566,-84.81602,47121
35.5001,-84.34846,47123
36.56764,-87.1088,47125
35.28091,-86.35526,47127
36.02246,-84.42936,47129
36.34942,-89.32268,47131
36.52956,-85.33738,47133
35.60376,-87.86554,47135
36.56081,-85.1516,47137
35.16905,-84.62581,47139
36.22819,-85.53847,47141
35.50222,-85.00768,47143
35.94879,-84.5134,47145
36.52423,-87.01714,47147
35.70277,-86.3515,47149
36.32712,-84.60644,47151
35.42277,-85.40585,47153
35.67019,-83.47483,47155
35.28694,-89.70841,47157
36.27438,-85.94757,47159
36.58337,-87.7843,47161
36.53067,-82.37209,47163
36.50013,-86.31074,47165
35.41885,-89.76738,47167
36.41898,-86.14427,47169
36.10446,-82.45622,47171
36.21512,-83.75606,47173
35.69355,-85.42668,47175
35.6442,-85.74463,47177
36.3303,-82.32147,47179
35.40586,-87.94814,47181
36.32089,-88.67903,47183
35.80753,-85.50623,47185
35.86957,-86.65754,47187
36.27275,-86.27211,47189
32.04188,-95.52213,48001
32.32942,-102.69917,48003
31.30134,-94.65552,48005
28.06831,-97.04422,48007
33.56891,-98.67458,48009
35.00734,-101.39694,48011
28.72411,-98.27925,48013
29.97879,-96.25057,48015
33.89795,-102.68244,48017
29.70959,-99.09413,48019
30.12383,-97.3284,48021
33.61862,-99.2424,48023
28.40248,-97.71085,48025
31.07505,-97.25433,48027
29.28295,-98.73826,48029
30.0926,-98.46684,48031
32.92342,-101.76913,48033
31.80782,-97.56147,48035
33.37363,-94.13142,48037
28.96093,-95.56106,48039
30.63892,-96.36344,48041
29.80008,-103.22466,48043
34.34612,-101.05839,48045
26.88252,-98.22368,48047
31.84218,-98.79696,48049
30.53745,-96.67998,48051
30.78219,-98.04562,48053
29.94013,-97.562,48055
28.66665,-96.57238,48057
32.13333,-99.21055,48059
25.96396,-97.55009,48061
32.96633,-95.12119,48063
35.26041,-101.09514,48065
33.11556,-94.20197,48067
34.48692,-102.33088,48069
29.68073,-94.59949,48071
32.03594,-95.41876,48073
34.43714,-100.28085,48075
33.62099,-98.06028,48077
33.58496,-103.01455,48079
31.86341,-100.28783,48081
32.00902,-99.29395,48083
33.08966,-96.60751,48085
34.89616,-100.2061,48087
29.555,-96.42817,48089
29.89823,-98.4063,48091
31.89183,-98.61491,48093
31.2208,-99.89594,48095
33.48819,-97.35067,48097
31.21606,-97.97338,48099
34.00044,-100.29275,48101
31.41809,-102.4833,48103
30.53101,-101.30066,48105
33.65766,-101.18732,48107
31.09237,-104.63689,48109
36.10661,-102.61108,48111
32.96,-96.83847,48113
32.69327,-102.01053,48115
34.94105,-102.20592,48117
33.45984,-95.75129,48119
33.00462,-96.89714,48121
29.09674,-97.28269,48123
33.75776,-100.78642,48125
28.42467,-99.73537,48127
34.9032,-100.99529,48129
27.62992,-98.48907,48131
32.25176,-98.85668,48133
31.97,-102.62753,48135
29.86443,-100.01737,48137
32.27004,-96.70244,48139
31.97693,-106.59781,48141
32.28259,-98.19882,48143
30.99426,-97.04726,48145
33.44141,-96.17913,48147
30.16565,-96.70635,48149
32.75672,-100.21828,48151
33.90636,-101.07004,48153
33.89959,-99.77069,48155
29.58303,-95.46032,48157
33.17279,-95.21222,48159
31.47744,-96.22823,48161
28.94843,-98.85242,48163
32.90819,-102.33659,48165
29.36108,-95.08555,48167
33.03672,-101.20986,48169
30.0957,-99.63952,48171
31.76368,-101.51602,48173
28.6691,-97.20818,48175
29.4366,-97.73586,48177
35.42573,-100.7875,48179
33.77167,-96.60413,48181
32.50854,-94.72407,48183
30.32935,-95.85389,48185
29.57434,-98.2188,48187
33.98484,-102.02773,48189
34.52345,-100.52865,48191
31.86715,-98.22143,48193
36.29869,-101.5571,48195
34.25629,-99.51497,48197
30.39595,-94.62253,48199
29.75641,-95.3653,48201
32.37152,-94.17658,48203
35.69549,-102.38627,48205
33.32169,-99.63092,48207
30.07722,-97.83741,48209
35.91221,-100.29815,48211
32.32674,-95.97242,48213
26.21583,-98.23917,48215
32.16217,-97.15511,48217
33.8049,-102.16223,48219
32.42318,-97.80877,48221
33.05301,-95.72612,48223
31.2935,-95.49194,48225
32.41453,-101.25956,48227
32.19025,-105.26698,48229
33.06522,-96.22289,48231
35.69979,-101.39788,48233
31.27277,-101.17275,48235
33.15546,-98.37755,48237
29.03768,-96.70042,48239
31.1108,-94.00384,48241
30.68395,-103.95565,48243
30.04723,-94.35561,48245
27.10434,-98.78676,48247
27.71843,-98.14284,48249
32.41579,-97.20169,48251
32.74484,-99.90508,48253
28.95337,-98.12689,48255
32.61016,-96.44553,48257
29.90071,-98.55582,48259
26.89255,-97.76259,48261
33.33064,-100.72207,48263
29.91232,-99.04483,48265
30.48896,-99.79705,48267
33.64183,-100.22812,48269
29.39073,-100.41626,48271
27.44952,-97.86266,48273
33.48303,-99.542,48275
33.86196,-95.64855,48277
34.26917,-102.45283,48279
31.48559,-98.14598,48281
28.29493,-99.21954,48283
29.377,-96.84377,48285
30.36444,-96.84281,48287
31.46233,-96.01473,48289
30.32154,-94.92631,48291
31.7284,-96.66385,48293
36.38545,-100.50396,48295
28.25927,-98.14445,48297
30.63982,-98.91956,48299
31.80166,-103.59994,48301
33.7248,-101.68202,48303
33.1708,-101.83551,48305
31.10474,-99.39545,48307
31.26693,-97.20313,48309
28.49506,-98.37836,48311
30.96687,-95.71167,48313
32.87432,-94.5527,48315
32.28903,-101.87178,48317
30.76719,-99.04869,48319
28.89959,-95.88091,48321
28.75206,-100.31076,48323
29.3573,-98.88669,48325
30.89369,-100.09665,48327
31.99237,-102.08147,48329
30.84974,-97.15418,48331
31.43787,-98.50904,48333
32.31554,-100.91777,48335
33.51993,-97.95469,48337
30.30792,-95.43426,48339
36.03842,-102.00335,48341
33.20102,-94.59619,48343
34.22681,-100.92952,48345
31.80409,-94.8556,48347
32.06629,-96.64223,48349
30.67149,-93.71174,48351
32.118,-100.32343,48353
27.74268,-97.91564,48355
36.33008,-100.98394,48357
35.32994,-102.78511,48359
30.0132,-93.82257,48361
32.80005,-98.12755,48363
32.24926,-94.45456,48365
32.69283,-97.6237,48367
34.53322,-102.88568,48369
31.16955,-103.0851,48371
30.8959,-94.75068,48373
35.26652,-102.10915,48375
30.12696,-104.22342,48377
32.87828,-95.75557,48379
34.94033,-101.91645,48381
31.26949,-101.54094,48383
29.76653,-99.73619,48385
33.79984,-95.15232,48387
31.00534,-103.76187,48389
28.30141,-96.87481,48391
35.83018,-100.76786,48393
31.15492,-96.6554,48395
32.85504,-96.42764,48397
31.7387,-99.93626,48399
32.22989,-94.73272,48401
31.322,-94.03264,48403
31.2455,-94.19467,48405
30.3963,-95.19392,48407
27.94281,-97.18347,48409
31.00358,-98.47066,48411
30.88566,-100.58752,48413
32.87674,-101.2428,48415
32.785,-99.2474,48417
31.73268,-94.20157,48419
36.2801,-102.00052,48421
32.5189,-94.95133,48423
32.20528,-97.79713,48425
26.64926,-98.4511,48427
32.80509,-98.89861,48429
31.81488,-101.04641,48431
33.17852,-100.24899,48433
30.43734,-100.56036,48435
34.74685,-101.90316,48437
32.59062,-97.04051,48439
32.27415,-99.82596,48441
30.00451,-101.93072,48443
33.14437,-102.31614,48445
33.18879,-99.27221,48447
33.21697,-94.97819,48449
31.54094,-100.62879,48451
30.14718,-97.59615,48453
31.10075,-95.08953,48455
30.95212,-94.57962,48457
32.71557,-94.68413,48459
31.21544,-102.15319,48461
29.35664,-99.87147,48463
29.83396,-101.21497,48465
32.51192,-95.88237,48467
28.80493,-96.98473,48469
30.804,-95.55093,48471
29.83893,-95.98251,48473
31.46009,-103.4056,48475
30.11817,-96.24904,48477
27.51345,-99.50228,48479
29.2581,-95.93008,48481
35.58004,-100.09469,48483
33.90561,-98.48,48485
34.11368,-99.01676,48487
26.47802,-97.91812,48489
30.80164,-97.42497,48491
29.11822,-98.2018,48493
31.82641,-103.052,48495
33.0485,-97.60577,48497
32.79101,-95.63456,48499
32.94697,-102.8723,48501
33.25294,-98.919,48503
27.13267,-99.33646,48505
28.88992,-99.5591,48507
38.32631,-112.54937,49001
41.6082,-112.13016,49003
41.81658,-111.99687,49005
39.547,-110.76031,49007
40.845,-109.20402,49009
40.86774,-111.86726,49011
40.3514,-110.27544,49013
39.24424,-111.00988,49015
37.99958,-111.94426,49017
38.9426,-109.17928,49019
37.84773,-113.72804,49021
39.97341,-112.20576,49023
37.56105,-110.43123,49025
39.40757,-112.83993,49027
41.21539,-111.44543,49029
38.17953,-112.25044,49031
41.93362,-111.4055,49033
40.60131,-112.11715,49035
37.56296,-109.41442,49037
39.05132,-111.82568,49039
38.91484,-111.92771,49041
40.93355,-111.20387,49043
40.27877,-112.76586,49045
40.281,-109.83949,49047
40.46017,-111.71915,49049
40.36182,-111.20111,49051
37.44014,-113.61313,49053
38.28997,-111.54894,49055
41.17183,-112.04815,49057
44.13348,-73.03668,50001
43.25358,-72.9153,50003
44.22756,-72.09962,50005
44.47626,-73.20998,50007
44.4368,-71.86146,50009
44.79138,-72.76969,50011
44.95955,-73.27954,50013
44.75855,-72.67678,50015
44.00887,-72.15802,50017
44.73871,-72.34482,50019
43.62459,-72.90982,50021
44.28362,-72.60496,50023
43.17899,-72.49454,50025
43.67224,-72.38132,50027
37.68335,-75.63618,51001
38.08844,-78.55617,51003
37.82994,-79.75643,51005
37.35066,-77.96878,51007
37.63442,-79.0969,51009
37.37369,-78.78523,51011
38.88661,-77.09521,51013
38.36852,-79.16036,51015
38.05505,-79.82801,51017
37.22322,-79.73813,51019
37.16731,-81.21383,51021
37.37194,-79.77643,51023
36.88067,-77.92044,51025
37.11348,-82.15014,51027
37.68225,-78.40865,51029
37.14936,-79.22975,51031
38.09231,-77.27063,51033
36.83712,-80.87484,51035
37.3463,-77.05926,51036
37.09234,-78.64395,51037
37.435,-77.66208,51041
39.02747,-77.9491,51043
37.48631,-80.19045,51045
38.68699,-78.01174,51047
37.64542,-78.13391,51049
37.08415,-82.17207,51051
37.12899,-77.39781,51053
38.0421,-77.07102,51057
38.85433,-77.47715,51059
38.82155,-77.9001,51061
37.03633,-80.2329,51063
37.84922,-78.28843,51065
37.11658,-79.97088,51067
39.14988,-78.26622,51069
37.27426,-80.6343,51071
37.4337,-76.55228,51073
37.75544,-78.14779,51075
36.61457,-81.57778,51077
38.188,-78.32302,51079
36.67043,-77.55067,51081
36.58394,-79.03674,51083
37.75956,-77.48221,51085
37.70489,-77.56251,51087
36.67394,-79.7051,51089
38.52851,-79.59324,51091
36.9961,-76.57063,51093
37.39999,-76.82731,51095
37.77866,-76.95957,51097
38.3405,-77.03217,51099
37.81385,-77.18736,51101
37.66654,-76.41509,51103
36.63362,-82.99546,51105
38.96273,-77.61003,51107
37.92538,-77.77924,51109
36.90668,-78.13427,51111
38.33177,-78.21875,51113
37.39784,-76.37013,51115
36.70149,-78.28677,51117
37.65464,-76.67968,51119
37.25676,-80.42107,51121
37.97724,-78.8107,51125
37.47686,-76.8095,51127
37.43369,-75.87307,51131
37.86906,-76.34909,51133
37.08962,-77.96733,51135
38.3579,-77.86346,51137
38.75957,-78.35994,51139
36.60858,-80.53375,51141
36.58325,-79.6348,51143
37.54972,-77.93373,51145
37.31622,-78.41609,51147
37.23536,-77.3353,51149
38.79282,-77.52657,51153
37.18413,-80.6157,51155
38.85154,-78.13733,51157
37.87588,-76.60731,51159
37.21061,-80.04235,51161
37.92506,-79.31711,51163
38.78999,-78.97873,51165
36.86231,-82.28197,51167
36.71568,-82.78922,51169
39.08062,-78.3915,51171
36.88173,-81.40915,51173
36.6106,-77.2012,51175
38.2834,-77.5753,51177
38.31521,-77.40371,51179
37.07981,-76.91887,51181
36.92569,-77.4151,51183
36.95464,-81.67291,51185
38.81812,-78.27942,51187
36.66094,-82.21261,51191
38.17862,-76.9962,51193
36.9437,-82.79763,51195
36.90827,-80.80658,51197
37.09045,-76.36454,51199
38.82001,-77.05961,51510
36.61087,-82.16978,51520
37.7223,-79.3607,51530
37.95389,-78.46997,51540
36.75193,-76.2183,51550
37.28974,-77.40366,51570
36.64309,-79.4234,51590
38.8871,-77.18076,51610
38.29923,-77.48714,51630
36.63831,-80.92884,51640
37.00917,-76.30503,51650
38.40457,-78.87718,51660
37.27984,-77.2173,51670
37.353,-79.15578,51680
38.74704,-77.48598,51683
37.05864,-76.46392,51700
36.86285,-76.20988,51710
36.96167,-82.65648,51720
37.21231,-77.48142,51730
37.13181,-76.35673,51735
36.8118,-76.37079,51740
37.13805,-80.55079,51750
37.57706,-77.53886,51760
37.27057,-79.94122,51770
37.30012,-80.1106,51775
38.13351,-79.0859,51790
36.87174,-76.55076,51800
36.86739,-76.00587,51810
38.09563,-78.88515,51820
37.26743,-76.72078,51830
39.17467,-78.17358,51840
46.9034,-118.10475,53001
46.08744,-117.25143,53003
46.26522,-119.48767,53005
47.42334,-120.3378,53007
48.0603,-124.43012,53009
45.9563,-122.36118,53011
46.2566,-117.86548,53013
46.35778,-123.06724,53015
47.49059,-120.16774,53017
48.89658,-118.639,53019
46.38445,-118.94383,53021
46.42781,-117.56645,53023
47.32197,-119.63358,53025
47.04348,-123.80637,53027
47.95814,-122.40474,53029
47.72074,-122.99144,53031
47.30998,-122.26521,53033
47.64469,-122.54353,53035
47.44077,-121.34972,53037
45.86717,-121.26546,53039
46.56449,-122.11248,53041
47.50803,-117.92448,53043
47.35771,-122.86367,53045
48.1445,-119.75287,53047
46.58623,-123.89756,53049
48.5039,-117.28854,53051
47.15783,-122.70387,53053
48.56085,-122.80263,53055
48.50321,-122.65492,53057
45.86735,-122.0707,53059
47.84151,-122.19909,53061
47.63652,-117.58632,53063
47.89235,-117.83446,53065
46.97901,-122.87089,53067
46.21775,-123.32548,53069
46.19237,-118.84285,53071
48.68497,-122.19692,53073
47.18882,-117.87558,53075
46.69318,-120.41528,53077
39.10308,-80.1594,54001
39.45684,-77.97266,54003
38.19199,-81.71202,54005
38.58235,-80.93418,54007
40.22631,-80.65581,54009
38.37332,-82.26407,54011
38.8106,-81.12967,54013
38.37293,-81.08677,54015
39.41965,-80.61064,54017
38.13577,-81.24177,54019
38.84772,-80.94138,54021
39.22441,-79.39584,54023
37.84062,-80.46534,54025
39.48344,-78.56789,54027
40.59399,-80.55257,54029
39.05028,-78.80365,54031
