state,county, TOT_MALE,TOT_FEMALE,% Age 0 to 4 years,% Age 5 to 9 years,% Age 10 to 14 years,% Age 15 to 19 years,% Age 20 to 24 years,% Age 25 to 29 years,% Age 30 to 34 years,% Age 35 to 39 years,% Age 40 to 44 years,% Age 45 to 49 years,% Age 50 to 54 years,% Age 55 to 59 years,% Age 60 to 64 years,% Age 65 to 69 years,% Age 70 to 74 years,% Age 75 to 79 years,% Age 80 to 84 years,%  Age 85 years or older,%  TOT_MALE,% TOT_FEMALE,fips
Indiana,Jasper,16601,16769,5.747677554689841,6.191189691339527,7.006293077614624,7.290979922085706,6.532813904704825,5.750674258315853,5.127359904105484,5.990410548396763,6.164219358705425,6.1612226550794125,6.305064429127959,7.479772250524423,6.655678753371292,5.705723703925682,4.614923584057537,3.2694036559784236,2.1666167216062333,1.839976026370992,49.748276895415046,50.251723104584954,18073
Indiana,Jay,10348,10416,7.204777499518397,6.843575418994413,7.036216528607205,6.800231169331536,5.745521094201503,6.150067424388364,4.777499518397226,5.7792332883837405,5.239838181467926,6.47274128298979,6.727990753226738,6.732806780967058,6.617222115199384,5.654016567135427,4.719707185513389,3.0822577538046616,2.3068772876131765,2.1094201502600654,49.836255056829124,50.163744943170876,18075
Indiana,Jefferson,15497,16711,5.715971187282663,5.334078489816195,5.597988077496274,6.672255340288127,7.231122702434178,6.240685543964233,5.520367610531545,6.069920516641828,5.861897665176354,6.389716840536512,6.77471435668157,7.569547938400397,7.026204669647293,6.038872329855936,4.734848484848484,3.3594138102334825,1.8722056631892698,1.9901887729756582,48.11537506209637,51.884624937903624,18077
Indiana,Jennings,13837,13774,5.954148708847923,6.309079714606497,6.769041324109956,6.167831661294412,6.070044547462968,6.700228169932274,5.3420738111622175,5.4108869653399,6.149722936510811,7.250733403353736,7.33765528231502,7.6672340733765525,6.432219043134982,5.276882401941255,4.686537973995871,3.266813950961573,1.789142008619753,1.4197240230342978,50.11408496613669,49.88591503386331,18079
Indiana,Johnson,77105,79120,6.534805568891022,6.831172987678029,7.123699791966715,6.600736117778845,6.128980636901904,6.838214114258282,6.643622979676748,7.033445351256201,6.487437990078412,6.655144823171708,6.396543446951513,6.434949591934709,5.71675468074892,4.812289966394623,3.694031044967195,2.7345175228036487,1.721875500080013,1.6117778844615138,49.35509681549048,50.64490318450952,18081
Indiana,Knox,18682,18213,5.981840357772056,5.94389483669874,5.954736414148258,8.03360889009351,8.296517143244342,5.851741428377829,5.7758503862311965,5.9249220761620816,4.984415232416317,5.621357907575552,5.973709174684917,7.112074806884401,6.705515652527443,5.572570809052717,4.428784388128473,3.2795771784794687,2.2794416587613497,2.2794416587613497,50.63558747797805,49.36441252202196,18083
Indiana,Kosciusko,39656,39688,6.5272736438798145,6.459215567654769,6.7541338979633,6.614236741278484,6.534835652349264,6.81084896148417,6.13530953821335,6.088677152651744,5.4559891107078045,5.946259326477112,6.234875983061101,7.0225851986287555,6.686075821738253,5.515224843718491,4.278836458963501,3.055051421657592,1.9661222020568663,1.9144484775156283,49.979834644081464,50.020165355918536,18085
Indiana,LaGrange,19980,19350,8.909229595728451,8.86092041698449,9.209255021612,8.329519450800916,6.348843122298501,6.2623951182303585,5.642003559623697,5.603864734299517,5.339435545385203,5.550470378845665,5.339435545385203,5.59115179252479,5.377574370709382,4.495296211543351,3.544368166793796,2.6341215357233665,1.5484363081617085,1.413679125349606,50.800915331807786,49.19908466819222,18087
Indiana,Lake,234475,249936,5.935249199543363,6.372274783190307,6.840265807341287,6.695141109512377,6.185449958815964,6.337387053555761,5.917702116591077,6.5357723090516116,6.144782013620665,6.272359628497289,6.392505537652944,7.023374778855146,6.811364729537521,5.455078435460797,4.040164240696433,2.8911399617267155,1.9479326439738158,2.202055692376928,48.40414441455706,51.59585558544294,18089
Indiana,LaPorte,56694,53313,5.951439453852936,5.903260701591718,5.954166553037534,5.732362486023616,6.073249884098285,7.105911441999145,6.1577899588208025,6.376866926650123,5.753270246438863,6.480496695664821,6.623214886325416,7.088639813830029,6.898651903969748,6.041433726944649,4.705155126491951,3.1834337814866323,1.9289681565718544,2.041688256201878,51.53672039052061,48.4632796094794,18091
